sst_predict,sst_real
5.793999999999999,6.0
5.722,5.4
5.6770000000000005,5.8
5.867999999999999,5.8
5.717999999999997,5.4
5.497999999999997,5.6
5.620000000000004,5.2
5.693,6.0
5.58,5.8
5.600999999999999,6.0
5.63,5.4
5.390999999999999,6.2
5.444000000000001,6.0
5.571999999999997,6.0
5.837999999999997,5.4
5.519999999999998,5.6
5.537000000000001,5.4
5.423999999999995,5.6
5.675000000000002,5.6
5.705,5.2
5.560999999999999,5.8
5.418999999999994,5.8
5.420999999999998,5.4
5.406999999999999,5.4
5.557999999999996,5.8
5.595999999999997,6.0
5.563,5.4
5.9670000000000005,5.4
5.744,5.2
5.620999999999999,5.4
5.439999999999998,5.0
5.702999999999999,5.4
5.417999999999997,5.0
5.636,5.6
5.320999999999997,5.2
5.507999999999997,5.0
5.645,5.6
5.789,5.4
5.4780000000000015,5.0
5.621999999999997,5.2
5.579,5.2
5.705000000000003,5.4
5.562999999999998,5.0
5.668000000000001,5.2
5.238999999999997,5.0
5.459,5.0
5.895,5.9
6.130000000000001,5.9
6.013000000000001,6.0
6.135,6.0
5.699999999999998,6.0
5.688999999999997,5.8
5.569999999999998,6.0
5.693,6.0
5.590999999999998,5.8
5.585,5.8
5.724000000000001,5.8
5.645999999999999,6.0
5.714,6.2
5.807,5.8
6.1910000000000025,5.8
5.972,5.9
5.994999999999999,5.8
5.7239999999999975,5.9
5.617000000000001,5.8
5.579,5.6
5.671000000000002,5.8
5.666000000000002,5.7
5.7230000000000025,5.4
5.662999999999998,5.5
5.498999999999999,5.7
5.754,5.7
5.787000000000001,5.8
5.625999999999997,5.8
5.6919999999999975,5.8
5.488999999999996,5.8
6.382000000000002,6.1
5.627999999999997,5.5
5.569000000000003,6.4
5.5760000000000005,5.5
5.9220000000000015,5.7
5.616999999999999,5.4
5.593999999999999,5.9
5.667999999999998,5.7
5.740000000000002,6.1
5.591,6.0
5.852,5.7
5.577999999999999,5.8
5.448999999999997,5.7
5.764999999999999,5.6
5.735999999999995,5.8
5.526999999999999,5.6
5.810000000000002,5.8
5.845999999999999,5.7
5.6720000000000015,5.7
5.5230000000000015,5.7
5.7369999999999965,5.7
6.0920000000000005,5.7
5.666,5.5
5.615000000000002,5.5
5.603999999999997,5.5
5.724999999999999,5.5
5.517999999999998,6.0
5.9540000000000015,5.6
5.579999999999997,5.4
5.687,5.6
7.543999999999992,5.0
9.282,5.3
5.865999999999996,5.0
7.174999999999998,5.6
7.947999999999997,5.6
6.271,5.8
7.599999999999994,5.0
6.179999999999999,5.2
6.057,5.4
8.469000000000005,5.4
6.315999999999997,5.8
7.260999999999995,5.4
5.905999999999999,5.6
5.916999999999999,5.4
6.252000000000002,5.4
5.977999999999998,5.4
6.044999999999997,5.6
6.2570000000000014,5.6
5.939000000000001,6.0
5.7899999999999965,6.0
6.136,6.0
6.1190000000000015,6.0
5.970999999999999,6.0
5.791999999999998,6.0
6.022999999999996,5.8
6.042999999999998,6.0
8.221000000000009,6.0
6.048000000000001,6.0
5.9730000000000025,6.2
5.998999999999998,5.8
6.099999999999998,6.0
6.315999999999999,5.8
6.004,6.2
5.904000000000001,6.2
6.4190000000000005,6.0
6.072,6.0
5.928999999999999,5.6
6.0109999999999975,6.0
10.208000000000006,6.0
5.983999999999997,6.0
10.192,5.8
6.106999999999998,6.2
6.326999999999997,6.0
6.905999999999999,6.2
6.000000000000001,6.0
6.218000000000001,6.0
6.294,6.0
6.047999999999999,6.2
6.019999999999999,6.4
6.266,6.2
6.054000000000001,6.0
6.342999999999997,6.2
5.876999999999998,6.4
6.285,6.0
6.045999999999998,6.0
6.417999999999998,6.0
6.339999999999999,5.8
6.602,6.2
6.06,6.0
5.952999999999999,6.2
6.231999999999998,6.2
7.786999999999997,6.0
6.4380000000000015,5.8
6.169,5.6
6.325000000000004,5.6
6.097999999999997,5.6
6.1679999999999975,5.4
6.145999999999999,5.0
6.254999999999997,5.6
5.911000000000001,5.4
6.492999999999999,5.6
6.430000000000002,5.6
7.066,5.4
6.566999999999998,5.6
6.450999999999999,6.0
5.982000000000002,5.8
6.379,5.4
5.777999999999999,6.4
6.381,5.6
5.985999999999999,5.4
6.740999999999998,5.2
7.506999999999996,5.4
6.020000000000005,5.2
6.156999999999999,5.8
6.2029999999999985,7.0
6.101,6.2
6.277999999999998,6.0
5.839999999999997,6.4
6.309,6.0
6.156000000000002,6.0
5.902,6.8
6.367999999999999,6.4
6.515999999999997,6.0
6.248000000000002,7.2
6.741999999999999,6.8
6.0779999999999985,6.2
5.988999999999999,7.0
6.2970000000000015,6.0
6.311,6.0
6.301,5.4
6.176000000000001,5.6
5.991000000000002,5.6
6.15,5.8
5.896000000000003,6.2
6.43,7.0
6.7529999999999974,5.6
6.6179999999999986,5.4
6.328999999999998,5.2
5.974999999999998,6.0
6.224,7.2
8.057000000000002,5.8
6.373999999999996,6.0
6.065999999999999,5.6
5.847,6.4
6.14,6.4
6.0760000000000005,6.8
6.623999999999998,6.0
6.181999999999995,6.4
6.377999999999999,7.0
6.010999999999999,6.4
6.4019999999999975,6.6
9.744999999999996,7.0
6.146,6.8
6.189000000000001,6.2
6.7410000000000005,6.0
5.993000000000002,7.0
6.330999999999998,6.0
5.928,6.0
6.399000000000001,6.2
6.016999999999999,6.8
6.225000000000001,5.6
6.175999999999998,5.8
6.551,6.4
6.022999999999999,6.6
6.599000000000002,6.4
6.248000000000002,6.2
6.031999999999999,7.4
6.567999999999999,6.6
5.988000000000002,6.4
6.301,6.6
6.018,6.8
6.4099999999999975,7.4
6.403000000000002,6.0
6.498000000000002,6.4
6.7319999999999975,7.0
6.3889999999999985,6.8
6.463000000000001,7.4
5.950999999999999,6.2
9.547000000000004,6.6
6.541,6.2
6.406999999999999,6.4
6.111000000000002,6.0
6.216999999999998,6.2
6.526999999999999,6.2
6.471999999999998,7.0
6.272000000000002,7.2
6.327000000000001,6.2
6.4549999999999965,7.0
6.847,8.0
11.333999999999998,6.4
6.195000000000001,6.0
6.175000000000002,7.0
6.168000000000001,7.0
6.0180000000000025,6.4
6.313,6.4
6.391999999999999,6.6
6.350999999999996,6.2
6.9579999999999975,6.6
5.975000000000002,6.4
6.560000000000002,6.0
6.2940000000000005,6.0
6.357,6.6
6.278,6.6
6.5680000000000005,6.0
6.442999999999999,6.4
5.945000000000001,6.2
7.345999999999999,6.2
6.2070000000000025,6.0
6.1389999999999985,6.2
6.160000000000001,6.0
12.598000000000004,6.3
6.294999999999999,6.2
7.0920000000000005,5.9
6.339999999999999,6.6
6.184999999999999,6.3
6.615999999999998,6.7
6.230999999999995,7.5
6.629000000000004,6.9
6.357000000000002,6.1
5.998999999999999,6.7
6.174,6.3
6.2289999999999965,6.6
6.504,7.2
11.366,6.1
10.105,6.8
6.189000000000004,6.9
7.697999999999997,6.8
6.604999999999999,6.2
6.221999999999998,6.8
6.178000000000003,6.8
6.155999999999998,6.5
6.230000000000001,6.6
6.160000000000001,6.4
5.995000000000001,6.5
6.149000000000001,6.2
11.296000000000005,6.7
6.272,6.9
6.504000000000001,6.4
6.358999999999997,6.6
6.306000000000004,6.2
6.235000000000001,6.8
6.559,6.3
6.293000000000001,6.5
6.1430000000000025,6.3
6.932000000000002,6.7
6.053000000000001,6.5
6.15,6.5
6.876000000000002,6.0
6.256,6.3
6.1910000000000025,6.5
6.259,6.8
6.255999999999997,6.6
9.339,14.2
6.232999999999998,7.1
6.341999999999995,6.5
7.3329999999999975,6.8
6.235,6.9
6.189999999999998,7.0
6.437000000000005,6.3
6.6320000000000014,6.4
6.247000000000001,5.8
6.047000000000001,6.2
6.200999999999998,9.1
6.014000000000001,6.1
6.914999999999997,6.7
6.565,6.6
6.469000000000002,6.6
6.564000000000003,6.8
6.034000000000002,12.4
5.808000000000002,6.6
13.138000000000009,12.4
14.716000000000017,13.5
12.575999999999995,12.1
13.061,13.0
11.575999999999981,11.3
11.159000000000004,11.1
14.111000000000011,12.6
12.501999999999988,11.8
12.569000000000019,11.7
12.555000000000026,13.7
13.122999999999996,13.1
13.735000000000005,13.5
12.726,11.9
11.923999999999996,13.0
13.793000000000005,14.4
12.077000000000016,14.2
13.308000000000026,13.2
11.550999999999995,10.0
12.907000000000007,12.9
13.024000000000004,13.0
12.524999999999983,12.3
12.939999999999989,12.3
13.456999999999995,12.7
12.523,12.5
14.203000000000024,14.2
13.459000000000017,13.7
12.352,12.6
13.337000000000018,14.6
13.253999999999996,12.4
12.771,13.0
14.443,14.5
15.100000000000007,14.4
15.439000000000009,16.7
13.599000000000009,13.4
16.31000000000002,17.4
14.43199999999998,14.3
13.780999999999981,13.3
15.885999999999981,16.8
14.848999999999993,14.6
15.07700000000002,14.7
14.204,14.5
14.631000000000002,13.9
16.01399999999998,16.1
13.865000000000027,13.7
14.311999999999983,14.8
15.404000000000016,15.4
17.20899999999997,17.3
14.557999999999984,14.3
15.107,15.9
14.380000000000011,14.4
14.62900000000001,14.2
15.153999999999993,15.1
16.350000000000026,16.9
13.311999999999983,12.8
13.923999999999996,16.5
15.087999999999996,12.9
15.76600000000002,15.9
15.36899999999998,15.8
14.411000000000017,14.9
14.358000000000011,14.4
10.533,10.5
11.299999999999981,11.3
12.734999999999996,14.0
13.313000000000004,13.4
12.163999999999984,13.3
12.385999999999996,12.6
10.653999999999996,9.9
10.398999999999996,9.0
10.678000000000008,11.6
12.732000000000005,11.3
12.986999999999993,13.1
12.675999999999995,13.1
10.669,11.0
10.427999999999988,10.4
10.117999999999988,9.8
11.281999999999993,10.1
10.810999999999993,10.4
11.647999999999987,10.3
12.004999999999988,15.8
15.735999999999974,16.1
9.728999999999994,9.9
9.172999999999996,10.0
11.092999999999984,10.3
10.868000000000006,10.6
9.78100000000001,8.7
8.356000000000012,8.1
9.196999999999985,8.9
9.543999999999988,8.9
12.836000000000006,12.4
10.996999999999993,10.9
12.522999999999998,12.5
13.135999999999996,14.5
13.539999999999988,14.6
13.767999999999995,15.0
10.421999999999992,10.8
10.400999999999987,9.9
12.535999999999976,12.3
13.702000000000012,14.2
12.882000000000005,12.9
11.670999999999983,11.8
10.031999999999984,9.8
9.378000000000013,9.2
9.740000000000002,9.0
11.017999999999986,10.3
12.185999999999995,12.1
13.257000000000026,13.2
12.482999999999995,13.5
12.714999999999984,13.8
9.507000000000003,13.6
15.068000000000017,15.4
11.10799999999999,10.3
13.885000000000007,11.5
11.124,11.4
11.820999999999987,12.3
10.336999999999998,10.0
10.956999999999995,9.4
11.108000000000004,11.5
12.13499999999998,12.3
12.429999999999998,12.5
13.614999999999993,14.1
16.040999999999983,17.3
17.00100000000002,17.4
15.460999999999974,15.3
15.751000000000026,15.9
15.884999999999993,16.1
15.544999999999984,16.8
14.250999999999983,14.1
11.158999999999994,14.5
13.82700000000002,13.7
14.545999999999983,13.8
15.828000000000024,15.9
16.534999999999982,17.3
15.075999999999981,15.3
15.233999999999995,15.0
14.463999999999988,14.3
14.843999999999996,13.9
13.793999999999993,18.9
17.85900000000002,19.7
16.232999999999983,17.3
15.373000000000017,15.4
15.512999999999984,15.6
13.855999999999995,16.0
13.428999999999983,12.8
13.036999999999995,12.6
12.275999999999993,15.2
13.452,16.2
12.220000000000017,11.7
11.552000000000005,11.6
13.893000000000011,13.9
12.142,13.6
15.883000000000019,15.9
15.826,16.0
14.413999999999987,14.1
15.041000000000016,14.4
16.791999999999973,17.3
16.630000000000006,17.0
13.211000000000013,12.7
13.662999999999995,12.0
16.95399999999998,17.6
15.721999999999989,15.8
16.078,15.6
15.259999999999984,15.1
17.797000000000025,18.2
17.14,18.9
16.763999999999996,17.0
17.463,18.0
16.491999999999994,16.5
16.54399999999998,16.6
13.502999999999984,12.8
13.097999999999983,12.8
16.653,17.0
17.522999999999975,17.8
18.195999999999973,18.6
16.535999999999994,16.5
16.973000000000027,17.2
15.137000000000027,15.2
14.252,16.1
16.04899999999998,16.3
16.572999999999976,16.8
14.97700000000001,14.9
15.212999999999983,15.1
15.972999999999994,13.7
13.541999999999987,12.3
16.536000000000005,12.6
17.73400000000002,18.4
17.384000000000004,17.5
16.390999999999988,17.1
15.22699999999998,15.3
13.962999999999983,13.8
15.38299999999999,14.6
13.980999999999987,14.1
13.933999999999996,14.0
11.527999999999981,10.8
12.506999999999994,10.5
16.342000000000017,16.4
16.399000000000015,17.4
17.160000000000018,17.7
17.466000000000026,17.7
15.37400000000001,15.9
15.873999999999981,16.8
14.226999999999993,13.6
15.071999999999996,14.2
12.339999999999993,10.3
13.579999999999993,13.2
16.79600000000002,16.9
15.760999999999992,16.0
14.777000000000012,14.7
14.845000000000017,14.7
16.91200000000002,18.7
17.755000000000013,19.7
14.525,14.5
13.016999999999996,12.6
16.11499999999998,16.8
15.765000000000017,16.4
16.100999999999996,16.5
15.111999999999984,15.1
12.707,12.1
14.955999999999996,13.6
13.280000000000017,13.2
12.552999999999995,12.0
11.582,9.9
13.805999999999996,11.8
13.604000000000001,14.1
12.710999999999995,12.5
14.21,14.5
13.658999999999995,13.1
14.068999999999981,14.3
13.365000000000016,14.2
15.447000000000012,15.4
14.252999999999995,14.1
14.496000000000011,14.4
13.862999999999976,13.3
16.138000000000012,13.4
13.008999999999993,12.6
12.279999999999983,11.3
14.740999999999977,15.3
14.146999999999993,14.6
13.25,13.0
15.800000000000017,16.4
13.993999999999998,14.0
10.515999999999998,10.5
11.36799999999998,11.3
13.604,14.0
13.393000000000008,13.4
11.901999999999983,13.3
12.57,12.6
10.36099999999999,9.9
9.166,9.0
11.143000000000002,11.6
13.002999999999995,13.1
13.052999999999994,13.1
10.569999999999997,11.0
10.47899999999999,10.4
10.256999999999987,9.8
10.962999999999992,10.4
15.85599999999998,16.1
9.172999999999996,10.0
10.739,10.6
9.20400000000001,8.7
8.555000000000014,8.1
9.186999999999985,8.9
9.156999999999984,8.9
12.148,12.4
11.028999999999993,10.9
12.273,12.5
13.467999999999995,14.5
13.767999999999995,15.0
10.421999999999992,10.8
10.156999999999988,9.9
12.569999999999983,12.3
13.702000000000012,14.2
12.881000000000006,12.9
11.476999999999983,11.8
9.549000000000014,9.2
9.861,9.0
11.017999999999986,10.3
12.209999999999996,12.1
13.287000000000019,13.2
13.480999999999973,13.8
9.507000000000003,13.6
14.837000000000005,15.4
11.10799999999999,10.3
10.537999999999997,10.0
10.956999999999995,9.4
11.108000000000004,11.5
12.26899999999998,12.3
12.361,12.5
16.936999999999973,17.3
17.197000000000028,17.4
15.118999999999973,15.3
15.639000000000017,15.9
15.544999999999984,16.8
14.172999999999993,14.1
13.749000000000025,13.7
15.467000000000017,15.9
14.943999999999976,15.3
15.178000000000004,15.0
14.463999999999988,14.3
14.843999999999996,13.9
13.793999999999993,18.9
16.333999999999982,17.3
14.732000000000005,15.4
15.475999999999976,15.6
12.275999999999993,15.2
12.309999999999995,11.6
13.733000000000011,13.9
12.720999999999998,13.6
15.735000000000019,15.9
15.920000000000002,16.0
14.402999999999988,14.1
13.194000000000004,12.0
16.95399999999998,17.6
15.682999999999984,15.8
15.142999999999983,15.1
17.279000000000018,18.2
17.14,18.9
16.763999999999996,17.0
17.414999999999996,18.0
16.491999999999994,16.5
16.60299999999998,16.6
13.502999999999984,12.8
13.828999999999983,12.8
17.673999999999975,17.8
18.333999999999968,18.6
16.503,16.5
16.573000000000018,17.2
15.033000000000026,15.2
14.252,16.1
15.89099999999998,16.3
16.717999999999975,16.8
14.914000000000012,14.9
15.161999999999981,15.1
15.972999999999994,13.7
16.536000000000005,12.6
17.42800000000002,18.4
17.451,17.5
16.859999999999975,17.1
15.327999999999983,15.3
13.980999999999991,14.1
11.275999999999984,10.8
12.485,10.5
16.40200000000002,16.4
16.399000000000015,17.4
17.60000000000003,17.7
17.131000000000018,17.7
15.236000000000011,15.9
14.008999999999983,13.6
12.339999999999993,10.3
16.369000000000018,16.9
15.706999999999995,16.0
14.659000000000026,14.7
14.845000000000017,14.7
18.01400000000002,18.7
19.390000000000033,19.7
14.569000000000004,14.5
13.525999999999994,12.6
16.11499999999998,16.8
16.301,16.5
15.30699999999999,15.1
12.652,12.1
14.593999999999996,13.6
13.280000000000017,13.2
11.582,9.9
13.805999999999996,11.8
13.968999999999989,14.1
12.710999999999995,12.5
14.253000000000002,14.5
13.787999999999974,14.3
15.545000000000027,15.4
14.207999999999984,14.1
13.61599999999998,13.3
13.08699999999999,12.6
12.105999999999987,11.3
14.492999999999988,15.3
14.161999999999988,14.6
13.174,13.0
15.991000000000017,16.4
13.912999999999995,14.0
13.138000000000009,12.4
12.432,12.1
12.934,13.0
11.735999999999981,11.3
11.354000000000005,11.1
12.501999999999988,11.8
11.485000000000019,13.7
13.151999999999996,13.1
13.732,13.5
11.923999999999996,13.0
13.793000000000005,14.4
12.077000000000016,14.2
13.112000000000027,13.2
10.538999999999998,10.0
12.903000000000004,12.9
12.980000000000002,13.0
14.07700000000002,14.2
13.053000000000019,13.7
12.612999999999996,12.6
13.116,13.0
14.419999999999998,14.5
15.17500000000001,14.4
16.374000000000027,16.7
13.41500000000001,13.4
13.986999999999984,13.3
15.885999999999981,16.8
14.848999999999993,14.6
14.07,14.5
14.631000000000002,13.9
15.824999999999976,16.1
14.326000000000016,13.7
14.532999999999983,14.8
15.360000000000017,15.4
17.129999999999974,17.3
14.355999999999984,14.3
14.357000000000017,14.4
16.497000000000018,16.9
13.311999999999983,12.8
15.635000000000018,15.9
15.259999999999991,15.8
14.096000000000007,14.4
10.537,10.5
11.448999999999984,11.3
12.734999999999996,14.0
13.254000000000005,13.4
12.385999999999996,12.6
10.398999999999996,9.0
12.675999999999995,13.1
10.439999999999989,10.4
10.608999999999988,10.4
11.61299999999999,10.3
15.492999999999983,16.1
9.92699999999999,9.9
11.483999999999984,10.3
9.78100000000001,8.7
8.644000000000009,8.1
9.088999999999986,8.9
9.364999999999986,8.9
10.977999999999993,10.9
13.310999999999993,14.6
14.583000000000002,15.0
10.303999999999984,9.9
12.615999999999984,12.3
14.278000000000024,14.2
12.871000000000004,12.9
11.468999999999983,11.8
10.336999999999987,9.8
9.444000000000015,9.2
9.463,9.0
10.641999999999985,10.3
12.109000000000002,12.1
13.44800000000002,13.2
12.714999999999984,13.8
9.507000000000003,13.6
14.837000000000005,15.4
10.973999999999982,10.3
11.297,11.4
11.844999999999981,12.3
10.058999999999989,9.4
11.691,11.5
12.122999999999974,12.3
12.425999999999995,12.5
13.636999999999993,14.1
16.040999999999983,17.3
17.091000000000022,17.4
15.475999999999974,15.3
15.788000000000016,15.9
15.614999999999982,16.1
16.222999999999974,16.8
14.342999999999988,14.1
13.79200000000002,13.7
14.797999999999984,13.8
15.467000000000017,15.9
15.889999999999981,17.3
15.010999999999976,15.3
14.434999999999974,14.3
17.884000000000018,19.7
14.732000000000005,15.4
15.139999999999981,15.6
13.855999999999995,16.0
13.530999999999983,12.8
13.223999999999991,12.6
12.631000000000016,11.7
12.309999999999995,11.6
13.779000000000009,13.9
15.823000000000023,15.9
15.800000000000002,16.0
14.291999999999987,14.1
15.133000000000004,14.4
16.961999999999982,17.3
13.345000000000017,12.7
17.281999999999982,17.6
16.078,15.6
15.174999999999981,15.1
17.279000000000018,18.2
18.301000000000023,18.9
16.774,17.0
16.451,16.5
16.61399999999998,16.6
12.809999999999981,12.8
13.828999999999983,12.8
16.716000000000005,17.0
17.564999999999973,17.8
17.98699999999997,18.6
16.439,16.5
16.573000000000018,17.2
15.065000000000026,15.2
14.252,16.1
16.692999999999973,16.8
15.002000000000017,14.9
15.357999999999993,15.1
13.174999999999983,12.3
16.536000000000005,12.6
17.379,17.5
16.390999999999988,17.1
13.922999999999988,13.8
14.933999999999992,14.6
14.050999999999984,14.1
13.933999999999996,14.0
11.814999999999984,10.8
16.227000000000018,16.4
17.143000000000026,17.4
17.160000000000018,17.7
16.795000000000027,17.7
16.062999999999985,16.8
14.226999999999993,13.6
15.071999999999996,14.2
12.339999999999993,10.3
16.369000000000018,16.9
14.777000000000012,14.7
14.782000000000027,14.7
16.91200000000002,18.7
17.755000000000013,19.7
14.6,14.5
16.369999999999973,16.8
15.772000000000016,16.4
16.100999999999996,16.5
14.949999999999983,15.1
12.806999999999995,12.1
13.252000000000018,13.2
12.806,12.0
10.631999999999987,9.9
13.604000000000001,14.1
12.561,12.5
13.657999999999996,13.1
14.084999999999976,14.3
13.165000000000017,14.2
15.488000000000026,15.4
14.252999999999995,14.1
14.341000000000006,14.4
13.862999999999976,13.3
13.050999999999988,12.6
13.204,13.0
15.800000000000017,16.4
13.138000000000009,12.4
12.397,12.1
12.934,13.0
11.70199999999998,11.3
11.405999999999999,11.1
12.04199999999998,11.8
12.440000000000019,11.7
11.485000000000019,13.7
12.999999999999993,13.1
13.735000000000005,13.5
12.726,11.9
11.923999999999996,13.0
14.122000000000012,14.4
13.985000000000026,14.2
12.934000000000019,13.2
11.550999999999995,10.0
12.787000000000004,13.0
12.858999999999988,12.3
12.687999999999983,12.3
12.600999999999999,12.5
14.183000000000026,14.2
13.64800000000002,13.7
12.448,12.6
13.253999999999996,12.4
12.984000000000002,13.0
14.416,14.5
15.439000000000009,16.7
13.604000000000006,13.4
16.457000000000015,17.4
14.401999999999981,14.3
16.670999999999975,16.8
14.69599999999998,14.6
14.938000000000024,14.7
14.147,14.5
15.987999999999984,16.1
14.326000000000016,13.7
14.311999999999983,14.8
15.299000000000017,15.4
17.133999999999975,17.3
14.417000000000016,14.4
14.862000000000013,14.2
15.206999999999988,15.1
16.733000000000025,16.9
13.021999999999982,12.8
13.923999999999996,16.5
15.43900000000002,15.9
14.41300000000001,14.9
14.096000000000007,14.4
