massa_predict,massa_real
565.5533999999998,598.77
520.2788999999998,524.86
537.0169999999999,561.72
533.7223,559.01
561.6568,573.08
627.2414200000004,667.87
576.4367,560.35
597.7651999999998,589.99
537.3367000000003,561.63
514.9923999999996,540.77
529.1758000000003,538.17
528.1234999999998,528.94
558.4752999999998,569.23
702.1595999999993,688.6
632.0460400000001,631.44
552.2096999999999,558.84
615.1876,620.61
628.0671400000002,658.51
587.1432999999994,632.84
555.0891999999999,540.35
520.5955999999999,517.22
589.2875999999994,596.39
626.49552,641.32
709.4429999999992,751.67
585.0159999999997,600.25
549.9991999999995,544.21
575.4631999999992,588.62
610.6714000000004,622.77
636.3818000000002,661.61
529.2665,511.03
557.3817999999999,559.05
558.2006999999999,598.0
552.0599000000002,559.62
536.0237999999997,538.88
633.4288,640.29
636.0504000000002,667.81
560.3180999999997,563.1
670.6881000000002,590.8
597.2964999999998,611.97
552.6403,558.75
699.0844999999996,723.2
591.4590999999998,602.43
545.0556999999997,551.52
580.5826999999995,572.53
522.7507999999998,556.01
601.5130999999999,621.73
545.9142999999997,538.39
572.3712999999998,584.93
603.1367999999999,597.06
571.0305000000002,580.89
570.5106999999994,574.68
588.3190999999996,614.67
576.8625999999996,568.39
589.1574999999996,592.71
562.7637999999997,556.63
496.3379,521.85
634.3540000000003,623.89
617.73988,624.17
593.3634999999996,578.97
549.5017999999997,582.87
628.2368000000006,624.736
590.6123999999994,593.2
607.1174199999998,570.71
525.5902999999998,562.71
571.1126999999998,568.35
656.0373999999998,662.05
705.3787999999995,717.38
644.5993600000004,633.8
535.0099999999999,543.37
567.1137,578.62
597.5364999999998,602.67
632.9082000000002,538.53
533.8707000000002,533.82
518.9883000000002,547.04
540.0730999999997,552.18
566.8500999999998,571.87
590.1771999999994,598.06
581.8305999999998,596.99
589.8299999999995,618.31
525.4232999999998,529.64
539.2508999999999,557.31
563.9706999999999,559.25
584.6145999999998,590.59
549.9491,568.57
572.4651999999998,572.63
530.9125999999999,541.34
631.5793600000002,647.19
569.5863999999998,577.16
540.9882999999999,557.33
515.4754000000003,518.66
578.1878999999997,563.45
622.9098,629.06
560.7325999999998,574.87
610.5506,644.09
556.6753999999999,547.08
553.0976999999998,554.2
623.5929999999997,606.54
567.1983999999999,545.97
536.6486,542.49
556.3731000000001,554.58
581.5593999999998,585.96
608.9771599999998,649.74
641.3698,635.63
613.28502,614.66
560.7656000000002,572.1
564.2431,571.25
617.4048000000004,597.11
584.3764999999994,619.23
561.7921999999999,579.52
550.8887999999997,573.19
573.5643999999998,570.23
561.0962000000002,574.46
580.6569,583.78
604.0550999999998,604.35
588.7718999999996,607.22
639.6271800000002,645.49
628.9642200000002,615.03
587.8440999999996,600.84
593.3904999999996,620.83
510.4619999999999,493.74
473.98629999999986,477.58
523.9093999999997,524.14
549.5677999999996,552.24
521.0773000000012,515.91
536.0377000000002,535.01
455.30080000000015,463.72
567.3886999999993,561.06
488.19500000000056,489.37
537.6354999999994,539.21
564.5001999999994,560.53
498.4377999999997,489.13
509.6712999999997,530.35
566.2844999999996,546.24
510.1440000000005,510.12
576.5512999999988,569.34
477.5637999999994,474.71
547.4231000000004,547.47
505.19490000000013,496.5
511.61519999999916,510.85
542.5214999999998,551.53
523.0908000000003,523.97
529.3595,505.53
494.2450999999997,492.63
498.8067999999994,499.78
540.0440000000001,542.76
554.8480000000009,554.65
568.5809999999998,587.39
512.6627000000002,510.51
522.3625999999996,518.39
514.5088000000003,517.68
527.3674000000005,537.58
530.3921000000003,535.51
455.96799999999985,448.77
490.65969999999993,484.26
466.0797000000003,468.94
466.04380000000054,470.55
506.93619999999976,513.32
457.98599999999976,455.63
476.7672000000003,468.55
552.1885999999994,552.71
462.20849999999984,460.22
452.57260000000053,453.55
448.6393000000004,447.05
508.53639999999984,511.82
468.1319000000002,469.76
485.5592999999997,484.31
423.4755000000005,424.4
463.0198,436.95
526.7515999999993,528.35
494.67260000000056,492.23
510.0475000000001,511.26
506.4481999999995,507.03
516.1842999999997,519.89
478.96659999999986,485.37
464.76379999999983,468.51
462.88470000000086,460.33
464.27249999999947,462.84
481.8456000000004,491.47
480.25129999999984,482.49
450.21999999999986,445.26
446.019,445.26
483.1345999999999,484.99
487.3679,484.99
471.09370000000035,475.05
479.7918000000003,475.05
515.5640999999991,537.34
520.1078999999992,537.34
379.5694,380.95
399.14180000000016,380.95
451.04430000000053,481.98
465.1235000000004,481.98
463.5734000000004,463.79
463.5887000000007,463.79
416.4001,421.99
420.4331999999997,421.99
539.0954000000008,545.4
520.8224000000006,545.4
409.5381000000002,419.57
412.48489999999975,419.57
388.1839000000003,379.23
416.0993,379.23
475.6664999999994,479.84
464.3638999999993,479.84
369.3729,374.44
373.94999999999976,374.44
452.20860000000084,453.08
451.76790000000085,453.08
398.27110000000056,416.83
411.89810000000085,416.83
414.9516999999996,413.03
408.3038999999995,413.03
523.6810999999994,546.78
529.6319999999993,546.78
417.51859999999976,421.14
420.2854999999996,421.14
417.80799999999937,421.09
416.67189999999937,421.09
361.4978,355.27
357.6695,355.27
413.07859999999977,410.27
412.3440999999997,410.27
504.5367999999993,502.63
501.9692999999994,502.63
462.7135999999995,477.63
469.6079999999995,477.63
475.4982000000003,520.59
506.07019999999926,520.59
360.7056000000002,405.76
406.86139999999983,405.76
349.53480000000013,354.87
373.3788,354.87
511.7498000000003,518.44
507.3618,518.44
460.6431000000004,488.05
495.21,488.05
423.85080000000016,429.18
427.11030000000017,429.18
490.26710000000026,489.69
485.9549,489.69
463.68859999999967,458.2
461.98139999999944,458.2
537.0878000000008,532.3
531.7476000000007,532.3
411.26560000000006,399.8
402.31250000000006,399.8
401.8727000000002,392.3
484.635,392.3
436.6404,431.0
434.0836,431.0
393.0086999999994,395.6
386.25479999999936,395.6
507.53420000000085,504.4
500.3797000000006,504.4
377.06209999999936,378.6
381.8226999999998,378.6
377.96009999999984,386.7
389.6988,386.7
466.65589999999986,493.7
482.3624999999996,493.7
360.89129999999983,359.8
377.5349999999999,359.8
384.30250000000007,383.0
381.38379999999984,383.0
490.9270999999995,507.9
466.30419999999987,507.9
397.32239999999985,409.5
404.6077,409.5
350.44880000000063,349.4
348.6087000000004,349.4
566.5111000000007,564.8
569.6704000000008,564.8
411.32439999999946,409.1
415.6751999999996,409.1
491.38480000000055,478.8
522.1418999999996,478.8
358.8466999999998,351.5
360.4869999999999,351.5
378.26799999999946,378.6
375.9909999999995,378.6
444.4595,425.1
426.3349999999994,425.1
385.6780999999994,381.6
384.6199999999995,381.6
494.6867999999996,492.2
492.4872999999996,492.2
440.6376999999998,435.2
438.1733999999996,435.2
373.843,377.5
378.404,377.5
439.9586999999997,436.2
439.9674999999997,436.2
484.8351000000005,493.3
487.8384000000004,493.3
425.4848000000004,426.8
426.57760000000036,426.8
376.8859999999997,387.4
383.68030000000033,387.4
462.7327999999995,466.2
466.50899999999945,466.2
588.4964000000008,587.8
566.6225000000006,587.8
405.95140000000015,407.3
399.96469999999977,407.3
513.4795000000006,507.3
509.1513000000007,507.3
487.20630000000006,477.5
484.6244,477.5
405.21839999999946,389.6
409.21619999999984,389.6
358.73560000000015,354.2
373.7418999999999,354.2
353.03590000000014,346.7
362.31199999999984,346.7
384.9617999999994,381.1
382.0355999999995,381.1
393.1832,375.2
374.26780000000014,375.2
388.2411999999998,392.7
401.1052,392.7
382.6718,382.3
377.298,382.3
427.1972,424.9
428.662,424.9
416.9711000000006,417.4
416.81300000000056,417.4
351.5456999999996,338.1
353.46179999999964,338.1
368.8665999999994,362.6
372.44289999999944,362.6
401.4700000000006,407.9
402.6157000000005,407.9
362.2780999999998,362.0
368.35699999999986,362.0
401.18919999999986,415.7
409.3899999999999,415.7
469.75880000000006,478.0
466.0072999999999,478.0
335.7989000000003,341.2
354.9645000000002,341.2
322.45070000000027,326.4
325.4089999999998,326.4
329.26499999999965,329.6
331.5150999999996,329.6
335.24499999999983,336.1
335.56009999999975,336.1
317.1,315.0
316.3680000000001,315.0
389.3619999999994,392.1
398.9376999999996,392.1
337.1219999999999,339.0
343.5234999999999,339.0
368.43879999999984,399.8
394.73200000000014,399.8
295.0589999999995,280.1
285.85899999999964,280.1
332.4470000000004,333.9
333.99300000000056,333.9
340.4980999999999,331.0
331.4310000000001,331.0
450.43290000000013,445.26
445.57050000000015,445.26
482.6315999999998,484.99
486.87339999999983,484.99
474.94820000000016,475.05
476.1408000000005,475.05
510.9667999999992,537.34
529.6570999999989,537.34
383.00840000000017,380.95
453.8839000000004,481.98
463.04470000000055,481.98
464.9810000000005,463.79
465.1847000000006,463.79
418.3901,421.99
538.3151000000007,545.4
412.80039999999985,419.57
416.0993,379.23
460.6118999999998,479.84
373.75889999999976,374.44
374.0240999999999,374.44
451.46760000000114,453.08
451.54650000000083,453.08
408.44390000000067,416.83
410.8261000000009,416.83
415.52349999999944,413.03
408.75629999999967,413.03
529.6319999999993,546.78
417.51859999999976,421.14
418.0440999999997,421.14
415.42429999999945,421.09
416.67189999999937,421.09
359.3823000000001,355.27
355.48030000000006,355.27
412.0543999999997,410.27
502.0913999999994,502.63
501.9692999999994,502.63
465.4666999999995,477.63
470.2942999999996,477.63
517.9775999999988,520.59
360.7056000000002,405.76
405.6505999999997,405.76
349.53480000000013,354.87
453.0073000000002,488.05
495.21,488.05
423.85080000000016,429.18
429.11270000000013,429.18
488.7498000000003,489.69
464.58229999999963,458.2
466.3490999999996,458.2
539.4753000000007,532.3
532.9750000000008,532.3
402.31250000000006,399.8
401.7355000000002,392.3
431.9225,431.0
393.78189999999944,395.6
505.86510000000067,504.4
505.25780000000054,504.4
377.06209999999936,378.6
381.8226999999998,378.6
377.96009999999984,386.7
462.4729999999997,493.7
471.5592999999997,493.7
359.26219999999984,359.8
490.9270999999995,507.9
399.52169999999984,409.5
349.6588000000006,349.4
349.1769000000004,349.4
566.5463000000009,564.8
570.2582000000008,564.8
409.73099999999937,409.1
362.3643,351.5
378.26799999999946,378.6
372.9399999999995,378.6
428.8855999999994,425.1
392.8672999999997,381.6
384.6199999999995,381.6
493.9726999999993,492.2
491.9091999999997,492.2
440.6376999999998,435.2
438.40089999999964,435.2
373.843,377.5
378.132,377.5
438.9650999999997,436.2
484.0453000000005,493.3
489.6478000000006,493.3
422.24660000000017,426.8
426.93800000000033,426.8
376.8859999999997,387.4
384.44100000000054,387.4
462.88349999999963,466.2
465.6630999999995,466.2
589.8611000000009,587.8
566.6225000000006,587.8
399.96469999999977,407.3
512.8706000000006,507.3
510.37030000000067,507.3
480.9495,477.5
483.7525,477.5
357.49540000000013,354.2
355.74080000000015,346.7
362.6999999999999,346.7
384.0259999999994,381.1
382.0355999999995,381.1
380.27700000000016,375.2
375.67699999999996,375.2
386.3795999999999,392.7
382.34780000000006,382.3
427.1972,424.9
417.2615000000005,417.4
417.9995000000005,417.4
343.7859999999994,338.1
353.46179999999964,338.1
364.94999999999936,362.6
364.2399999999994,362.6
401.20680000000056,407.9
401.75140000000056,407.9
362.2780999999998,362.0
412.9897999999997,415.7
414.4859999999998,415.7
472.63860000000005,478.0
465.02329999999984,478.0
335.7989000000003,341.2
322.45070000000027,326.4
325.4089999999998,326.4
329.3599999999995,329.6
331.5150999999996,329.6
335.5551999999997,336.1
317.3844,315.0
390.3084999999994,392.1
390.9329999999993,392.1
339.9956,339.0
395.6779999999998,399.8
291.0414999999997,280.1
288.1789999999997,280.1
332.0654000000004,333.9
332.3940000000005,333.9
335.8267,331.0
331.457,331.0
510.4619999999999,493.74
524.7855999999996,524.14
546.5365999999998,552.24
520.3318000000012,515.91
535.7091000000001,535.01
567.3886999999993,561.06
537.3055999999995,539.21
564.3624999999994,560.53
492.9078999999994,489.13
566.2844999999996,546.24
510.1440000000005,510.12
576.5512999999988,569.34
478.74799999999937,474.71
546.6363000000006,547.47
505.1865,496.5
510.62109999999916,510.85
500.8374999999994,499.78
540.5039000000004,542.76
554.7274000000008,554.65
522.7748999999997,518.39
515.1278000000003,517.68
525.7732000000007,537.58
533.4471000000002,535.51
451.7952999999993,448.77
465.30130000000025,470.55
506.93619999999976,513.32
457.98599999999976,455.63
554.4400999999993,552.71
462.20849999999984,460.22
454.1189000000003,453.55
450.9136000000004,447.05
510.13119999999986,511.82
467.5099000000001,469.76
484.7362999999997,484.31
424.5165000000005,424.4
525.7978999999991,528.35
508.0559999999994,507.03
516.1842999999997,519.89
461.1099000000009,460.33
464.1109999999997,462.84
476.74980000000016,482.49
446.22640000000007,445.26
445.6859,445.26
483.1345999999999,484.99
486.94209999999975,484.99
479.7918000000003,475.05
520.1078999999992,537.34
465.1235000000004,481.98
463.74780000000055,463.79
540.5393000000008,545.4
521.7971000000006,545.4
415.34619999999967,419.57
387.0156000000002,379.23
473.5943999999994,479.84
369.3729,374.44
377.42899999999975,374.44
449.280000000001,453.08
453.32920000000087,453.08
415.10290000000083,416.83
526.1646999999995,546.78
538.6837999999993,546.78
419.4214999999997,421.14
412.8353999999995,421.09
419.2059999999994,421.09
359.06839999999994,355.27
355.0233,355.27
415.00999999999976,410.27
411.42469999999963,410.27
501.5470999999993,502.63
501.96719999999937,502.63
467.72859999999946,477.63
468.84569999999945,477.63
506.07019999999926,520.59
360.7056000000002,405.76
405.6505999999997,405.76
353.00359999999995,354.87
511.4577000000004,518.44
505.26210000000054,518.44
490.4866000000005,488.05
428.0301000000002,429.18
428.28000000000014,429.18
489.60090000000037,489.69
484.59900000000016,489.69
463.68859999999967,458.2
469.7275999999997,458.2
535.2717000000007,532.3
532.2935000000008,532.3
418.05070000000006,399.8
399.8805000000002,399.8
399.76470000000006,392.3
435.2905,431.0
430.7757,431.0
393.78189999999944,395.6
383.94469999999944,395.6
505.7099000000007,504.4
379.5595999999995,378.6
386.82929999999993,386.7
471.5592999999997,493.7
359.76279999999986,359.8
377.5349999999999,359.8
381.887,383.0
383.4870999999998,383.0
396.58579999999984,409.5
399.52169999999984,409.5
350.7173000000006,349.4
567.795400000001,564.8
575.5217000000008,564.8
410.9853999999993,409.1
421.7481999999995,409.1
490.8283000000003,478.8
361.57800000000003,351.5
378.7129999999994,378.6
444.4595,425.1
433.6601999999992,425.1
392.8672999999997,381.6
383.3549999999994,381.6
494.58079999999944,492.2
436.84499999999986,435.2
439.7063999999997,435.2
375.153,377.5
378.132,377.5
443.60979999999984,436.2
439.24189999999976,436.2
489.71540000000056,493.3
490.0226000000005,493.3
422.24660000000017,426.8
424.7866000000003,426.8
376.8859999999997,387.4
462.2933999999996,466.2
466.1398999999994,466.2
589.0349000000008,587.8
407.31510000000014,407.3
399.96469999999977,407.3
511.47860000000054,507.3
487.20630000000006,477.5
414.34159999999963,389.6
406.66109999999964,389.6
360.77390000000014,354.2
373.7418999999999,354.2
352.53270000000015,346.7
383.3728999999992,381.1
380.93889999999936,381.1
393.1832,375.2
374.964,375.2
398.4322,392.7
382.6718,382.3
377.298,382.3
427.1972,424.9
417.2615000000005,417.4
351.5456999999996,338.1
344.8817999999994,338.1
368.8665999999994,362.6
372.44289999999944,362.6
405.5180000000006,407.9
360.8734,362.0
365.3495,362.0
401.18919999999986,415.7
409.1100999999999,415.7
471.1001,478.0
340.5956000000004,341.2
355.13610000000006,341.2
324.62600000000043,326.4
329.26499999999965,329.6
329.2499999999995,329.6
336.6214999999996,336.1
317.7659000000001,315.0
318.219,315.0
392.1812999999994,392.1
398.9376999999996,392.1
337.672,339.0
343.5234999999999,339.0
397.4270000000001,399.8
333.56000000000057,333.9
340.4980999999999,331.0
510.4619999999999,493.74
522.4996999999996,524.14
546.5365999999998,552.24
518.9314000000012,515.91
536.1045000000004,535.01
562.7320999999991,561.06
488.8486000000003,489.37
537.3055999999995,539.21
562.7853999999993,560.53
498.4377999999997,489.13
509.6712999999997,530.35
566.2844999999996,546.24
510.54640000000086,510.12
569.8882999999988,569.34
480.3809999999994,474.71
547.4231000000004,547.47
510.40279999999916,510.85
540.4419999999999,551.53
521.6988000000006,523.97
492.40449999999987,492.63
500.1322999999995,499.78
540.5407000000004,542.76
554.5897000000007,554.65
512.6627000000002,510.51
527.6708999999996,518.39
514.2958000000001,517.68
530.3921000000003,535.51
456.0118999999997,448.77
493.7465,484.26
465.89210000000014,468.94
511.31519999999983,513.32
455.73929999999945,455.63
479.91860000000014,468.55
553.2470999999994,552.71
452.1755000000004,453.55
450.9136000000004,447.05
508.53639999999984,511.82
467.23600000000033,469.76
484.1809999999997,484.31
525.3085999999992,528.35
497.1963000000004,492.23
510.6524,511.26
507.18689999999947,507.03
518.0092999999996,519.89
478.96659999999986,485.37
461.38900000000086,460.33
484.7781000000005,491.47
476.74980000000016,482.49
