firmeza_predict,firmeza_real
73.22693700881211,172.45
72.73804674185412,176.95
74.16195236229663,158.25
74.07485091599335,170.15
72.62006901261519,150.35
73.85002781176215,124.05
72.80343572477321,164.2
75.18641698577981,149.2
72.78686733665266,141.95
74.13724000060562,120.25
75.3005786705445,169.3
73.85135463111938,153.75
73.92299714412259,141.5
72.61660286279164,154.4
73.57921095595187,151.5
73.04071760872276,144.7
74.25134722158514,128.1
72.55120373634055,142.85
73.19264430221224,149.7
76.42827067273392,120.1
73.65529650626034,147.15
72.49042748104392,160.6
72.91314974005972,154.0
76.58286626401559,162.95
72.60657442688041,126.1
75.59712691886939,169.1
74.54537400274022,142.2
73.12843646024295,145.75
74.43090441835201,129.5
72.99880844011379,125.45
72.41494828363294,151.95
73.09622114971081,133.3
72.925940479197,142.25
72.53000212763308,136.45
72.15194374234224,160.5
74.72866205482376,152.45
72.42492918978851,135.5
73.34835085505891,168.3
73.93429490133919,147.2
72.55505179950283,155.65
74.20170325613712,141.35
73.50185692088584,154.0
72.8940977073342,138.65
72.59552862776906,149.85
74.79380473013123,121.8
72.3874901737772,107.55
76.66255728614588,177.15
76.43105569291065,145.9
72.64615462701681,152.1
73.32921227667426,143.9
72.82737927552198,160.05
74.8873237233948,179.35
73.69473767040058,181.4
73.06924968491879,130.5
74.21934273931193,167.3
73.32301283778523,144.65
76.10215073550695,168.9
73.48972006571806,150.35
72.44784368252894,156.3
72.70083696697229,166.65
73.00782267661101,179.65
76.4736819481261,177.25
72.9203492841511,147.45
74.20687415991341,154.3
74.77312403527637,146.0
76.76990901749733,149.85
73.16031817072447,147.8
74.33618757054452,135.55
74.73561162046543,178.55
74.45672035863215,129.7
72.91828629653558,146.15
73.53840575924792,151.35
72.77444250552391,132.2
74.59829058254998,142.7
74.49176317509641,158.3
72.7635073107621,155.1
73.38456086646353,101.2
75.68028139388821,141.5
73.60074873223812,117.9
74.31806974178383,154.2
75.82766337761917,148.2
75.24294306150597,117.95
73.14457366275933,139.9
74.7117509999189,171.7
75.79946579649351,120.2
72.76765309213917,146.55
73.4754606515764,143.55
72.87706337999309,172.55
73.19795158778989,167.4
72.49972576010346,143.9
72.33244212482437,150.3
72.95387598560808,157.75
73.32639830450469,138.75
73.65266850675297,121.65
73.43094002142256,98.0
72.81896147647511,145.25
73.07950496725368,160.2
76.60965434338299,138.25
72.62660162464043,165.2
72.81529819004353,136.25
73.14908918332955,160.0
73.18513106462396,129.45
73.36000175340527,144.9
72.58324117762331,145.5
72.67031870075245,168.4
74.14588525200062,137.1
73.27832081997681,132.0
73.35021561381447,127.15
72.94918547287519,124.8
74.33648650798767,140.2
72.81339241474511,143.45
72.56583682656556,157.25
76.08782296830226,119.85
72.4550883852417,112.0
72.64102707077934,144.95
73.95121432035599,104.65
72.80301920407156,148.75
73.27486620344962,122.2
75.98226053294476,104.65
73.22917739381364,137.85
75.04752829181837,138.7
72.91335950002934,116.75
72.93114674742809,146.75
74.49595995041365,138.7
74.93434256072892,148.85
72.61809859568329,124.85
74.6509055663291,139.1
74.56350078415595,140.35
72.4622430912343,155.95
72.82873955115734,111.55
72.40568441014939,128.65
74.67073230932083,140.9
74.59152389841114,126.05
76.49370140976727,156.65
73.25280058934581,131.75
75.7879462128122,128.0
72.54220515499236,146.35
72.79967626412494,168.3
73.00529343674224,125.95
74.59323265525155,130.6
74.24396545260295,128.55
74.88486461486127,134.35
74.582792190625,164.95
73.12679144236286,139.45
72.99196721752301,101.95
72.69677589336148,138.2
75.90908846856068,150.85
75.51263555186311,132.6
72.9149593483177,140.45
72.96968925630155,161.25
72.56380824875266,118.9
73.34071831314199,169.4
75.83547269125044,149.7
73.06316281620944,135.4
72.7855281228601,156.65
74.47981142152777,126.85
73.17086080403837,161.8
73.15133823115433,155.65
74.23922548399389,130.65
73.28033863480742,132.0
74.59521588536546,139.6
73.90659609019461,139.9
72.82897447543135,146.0
73.0187478247044,143.35
72.56849447599777,114.75
75.1915333012628,140.6
72.52364679017526,159.7
73.35122913216084,157.0
72.75571474712281,149.15
73.47674292187924,155.25
74.1371135455712,143.05
74.73219563261954,152.75
72.99480843055757,120.65
74.02445077188955,124.35
72.91490171955192,149.9
73.73675301806381,137.0
72.84656372170093,173.85
72.64284170916645,162.9
72.70193336507087,133.25
74.32145594846185,149.2
74.46648509400245,151.75
74.68193505299377,114.45
73.15674592078209,153.7
73.97663327888934,121.0
73.21295018359494,134.15
74.41843226067975,121.15
73.80178261613969,152.0
73.15573203962394,120.9
75.3921736727586,129.35
72.98212759019025,144.1
73.62514006383047,141.2
73.7848314919222,139.65
75.05296406997064,131.95
72.91996375293651,144.15
74.74714835712875,142.5
73.77070298868063,129.25
73.15118913367195,140.95
73.16538206312293,124.65
74.47484968361111,117.3
73.24400726485298,153.35
73.03599553416312,141.65
75.77417409418806,158.5
74.65273486102829,121.6
74.94382415037562,137.9
74.39747185175545,117.05
74.33780501600503,156.1
73.26673852331267,136.8
74.99258228616971,130.9
73.98800671361356,94.35
76.00794552117699,134.7
73.54273878717504,137.1
74.55673853208536,152.85
72.50551691518146,136.4
75.83202785395133,112.45
74.38450390077618,129.5
73.13633001640524,130.95
73.77170381655176,124.05
75.413713225056,137.6
73.0026537136646,120.15
73.10239147656952,120.0
74.110167000923,127.55
73.79176093397632,144.05
73.73577919493005,136.3
74.20149606115059,113.75
73.81766086897838,133.75
75.3581961259628,111.35
72.56119024798441,148.4
75.9918634645036,137.55
73.56874647596862,148.25
75.97016071242506,130.85
72.87378103395439,124.4
75.65289147383105,131.95
74.56155048365355,139.2
73.20946329249011,135.5
74.13052452034484,116.05
76.38346942237429,121.2
72.73402449478522,64.55
75.81448365754609,150.4
74.54762540801148,165.95
72.79306489504467,108.85
74.59364870881797,129.65
74.58808199054444,113.05
72.58549194003088,134.15
75.8918130951578,123.7
73.65399779808618,118.75
74.25138598172619,141.45
73.67308644467398,122.3
73.40778962534115,139.95
73.13235573276502,121.25
75.22747294391894,111.7
72.662741898991,130.7
73.69054838677094,135.7
75.43831782491958,31.5
73.75236499910072,128.35
73.79019359480358,28.75
72.76079148292578,17.6
72.84956681941712,15.75
74.51439404230906,16.35
75.25394882881784,17.1
73.2255638509289,24.1
72.95439613954977,17.65
73.71292700710633,12.4
73.85379211166982,18.55
74.55867247145167,11.6
75.94492909753247,7.3
73.23322845981802,14.8
74.28953698844141,14.35
73.2077898700091,12.7
74.18989011862669,15.5
72.68810381002739,12.7
73.98590362578244,11.65
73.23865323415548,5.55
73.29162522443063,13.5
75.66879012146777,11.4
75.2648842651047,8.05
74.30462538281505,17.8
72.46207215916232,13.1
74.03624582132348,23.5
73.69378284782903,9.75
72.289544969411,11.6
75.90774002336083,9.85
76.38181371610506,8.55
72.73378677369328,16.2
74.69437133251745,8.7
74.46803928527751,13.25
74.73660538333979,6.25
74.14867323248788,9.15
73.81898823965619,8.35
74.57326076334812,6.65
74.45719283304318,7.85
74.33529283200164,7.1
75.1339306115493,7.25
74.9706755810261,7.3
73.61678413598995,8.25
74.28164782161787,4.45
73.08296679185688,5.25
72.89774390356935,6.15
73.52892213275453,4.6
73.41657690316731,6.2
75.15302647605317,6.4
73.11262351857836,5.6
73.13964242633953,6.8
74.5771141885211,4.25
74.48210553635576,6.45
73.13290411029737,7.95
74.65361685998184,6.95
74.52724301493345,5.2
73.90446654009935,8.3
73.52852317218395,8.3
73.32135521680762,7.45
74.08916126827033,6.1
74.79233212648151,4.65
75.30461484335989,5.5
74.63352659044322,7.0
73.43768827358898,65.15
73.30200855147099,24.25
72.3809891060953,10.6
74.56684480493267,13.0
74.06655819096487,11.9
74.6221003570616,60.35
73.8237267987998,70.9
76.2221417368408,77.15
74.50993358296645,23.7
75.93922830062273,79.75
74.09737793935031,25.25
72.4470536877039,49.1
75.92361004999944,38.8
73.78106594856915,64.9
72.84798450920543,64.55
72.38572438367439,62.5
72.9980488178241,80.3
75.80438233521183,85.45
72.78949990149894,28.65
75.37684669315365,13.7
74.05811595582941,80.25
75.91121297220903,66.4
72.27822430107581,66.8
72.93098744161182,60.25
75.12476364284335,73.9
72.78065710242358,74.6
74.40228119783805,69.5
72.45352583397464,68.7
74.42356665680474,29.35
73.97626252671957,65.2
72.4558987438658,49.3
76.14658008503021,25.5
74.61040667282894,25.65
74.41214733920671,23.95
72.47801443872058,66.4
74.821131598318,70.7
73.55521629585657,26.55
74.7930605884608,41.2
72.38271119312611,9.95
73.92334760895547,19.5
74.34361680271662,38.0
73.03080752518959,56.2
72.35711259532043,93.7
72.83749757328076,95.3
72.62448008467203,42.2
74.97954555560302,17.9
72.27495812894512,17.2
72.75327083325534,15.45
74.47012481003695,14.25
74.84691565339014,15.1
75.41467033557943,36.95
75.65204953155101,18.4
73.51793980453283,19.95
73.17660245902512,38.2
73.08399927616877,44.8
72.29080191592647,56.0
72.42660307585909,46.75
74.35569756099231,46.85
72.96172332327656,17.95
72.47555487200285,8.4
73.91473424009959,11.85
74.14465503986416,9.95
75.10874244116904,15.3
73.00083398982893,9.9
72.24918818822077,11.0
75.25683200094049,11.3
73.53694342565089,10.8
72.58424923829114,10.25
75.14654928800323,12.85
76.1741137208013,12.8
75.43600024761716,10.9
73.64093579013664,10.6
76.66448657669262,8.9
73.94126387685678,9.2
72.61270791485273,14.2
73.87379222047194,8.95
74.67757766702843,8.4
72.7848210339358,7.8
75.75525974069238,9.35
72.64289105327019,8.95
74.79340509429817,10.85
73.9343851289649,10.4
76.21188612696511,10.25
73.14322865070329,9.35
73.73174691987558,9.4
73.11997207569341,9.7
73.62893808128887,10.8
75.28860218375645,9.95
72.54831629776538,8.5
73.29340775182939,6.8
73.05958446368422,4.1
73.00690313213654,3.05
75.0716728762992,4.4
74.59738545160421,3.75
72.34239450165896,6.65
74.08521583822234,5.7
74.18766407814225,3.85
72.99598842493798,3.4
74.68458211827244,3.6
73.17207112586753,2.95
72.28989422809883,7.0
75.10911872650031,5.95
77.06071525854264,6.6
75.20663872143295,3.2
75.66050252225065,4.8
74.02137918972447,3.5
72.29743214024928,3.9
75.44013609806869,4.15
74.13120212969966,4.9
73.11138712115401,3.6
75.35516091991079,6.4
74.45769584181755,4.55
72.53854674412966,3.8
73.713183816245,6.0
73.34608451161225,8.4
72.5169159643292,6.2
75.36114075359289,7.0
73.94563526869626,7.1
76.6609133854069,7.2
73.196624672459,10.0
72.55909812149943,4.5
75.61057189183497,4.35
75.64705189256586,6.85
73.06237716238141,5.4
72.51027377414653,8.4
74.09633858483461,8.8
73.92267842153399,5.35
73.63555209928136,4.9
73.45158624892049,5.95
73.60519150815162,5.65
74.3638494200784,5.75
74.27052126509628,6.6
73.05557229954405,3.8
75.7386583466317,6.3
74.21450826446727,5.55
75.88966979610706,7.0
74.00972395689605,6.05
75.76082246463605,7.05
74.11686658341334,4.4
75.81587629147204,4.85
74.93582680654572,5.5
73.14999156248341,3.45
73.22144271354942,4.35
75.50220591187983,3.6
72.64144510963361,7.3
76.10285699687196,4.0
72.45237396258449,3.6
73.99668238257678,3.55
72.66292825309193,4.45
74.40219587547868,6.7
73.00450593031627,8.5
75.07594714528983,6.3
73.12293807105644,7.45
73.35760743961086,7.85
74.00064001576003,4.9
76.56621908222225,5.4
73.66418309063684,5.5
75.98686418061445,6.35
74.42689290831417,6.3
73.39525452217494,7.85
73.54969934507348,7.3
74.53728550538483,6.35
73.2015159065779,5.5
73.01261841916586,4.7
75.57623595509068,6.3
73.93124958255066,6.0
75.5440777113504,5.7
73.00434790664238,8.4
73.67738327987476,6.4
73.45757839879855,6.95
75.83717899310265,6.1
74.9540544092347,6.65
75.18291573837186,6.2
73.57444158123144,6.7
73.30252544976159,5.3
75.90607888644959,6.85
73.50778330679394,8.05
75.9758133625444,7.75
73.76793862603225,5.35
73.9990090038701,5.3
74.35289641709078,65.15
75.81233772374318,24.25
72.3809891060953,10.6
73.1380004523885,13.0
72.80567948067005,11.9
72.89092025626503,60.35
73.8237267987998,70.9
72.88028590485371,77.15
73.58741601020131,23.7
74.09737793935031,25.25
72.96402550847174,49.1
74.42606534719226,38.8
75.45565485646698,64.9
73.99289091594555,64.55
72.9980488178241,80.3
75.37684669315365,13.7
72.60406731902242,66.4
74.06151337668554,60.25
72.91127423512536,73.9
73.77774210978173,74.6
73.22348285363523,69.5
72.45352583397464,68.7
74.36300425012438,29.35
72.85753372193956,65.2
72.80991447639103,49.3
72.5121269966368,25.5
75.9031487027433,23.95
76.23390819156008,66.4
72.58980752894931,70.7
74.64334459351153,26.55
72.6322759288008,41.2
76.4778843836814,9.95
72.87854173025131,19.5
76.24307758935694,56.2
72.74464358135955,93.7
72.83749757328076,95.3
72.41988324235237,42.2
74.96349468503006,17.9
73.5933273039831,15.45
73.08609038530199,14.25
72.35754230297397,15.1
73.45175665341958,36.95
74.46461588106445,44.8
76.79496585775742,56.0
72.91414291845372,46.75
72.6396349338002,46.85
72.96172332327656,17.95
73.91473424009959,11.85
73.79339945022666,9.95
73.87178445136867,15.3
73.00083398982893,9.9
72.85968500808829,11.3
74.53264524938645,10.8
75.14654928800323,12.85
73.6892913290443,10.9
74.93001678723002,8.9
72.8776324547997,9.2
75.88909305745491,14.2
73.87379222047194,8.95
72.80698909047015,8.4
73.49560163735886,9.35
75.88524972751361,8.95
76.46364897901171,10.85
72.9979521061159,9.4
73.39677246525865,9.95
74.84855671354781,8.5
73.43325432422947,6.8
73.05958446368422,4.1
74.26150970416425,3.05
75.07970500554542,4.4
74.30297256061283,3.4
73.15243878040567,3.6
74.73246881463133,2.95
74.06181652658853,5.95
72.01732352856523,6.6
75.20663872143295,3.2
73.5525416893762,4.8
74.02137918972447,3.5
72.51110570775191,3.9
73.7958522618446,4.15
72.95744027638919,4.9
73.11138712115401,3.6
74.45769584181755,4.55
72.53854674412966,3.8
74.33376455383474,6.0
73.48202640317345,8.4
76.00943460551909,6.2
73.79731050154747,7.0
75.28293353836354,7.1
76.77947241644681,7.2
74.39426687238641,10.0
76.02633406284951,4.5
72.80166572233115,4.35
73.61956124119027,5.4
76.15132433233791,8.4
74.17666766505242,8.8
75.30702756085999,5.35
73.49299777234495,4.9
73.42234587426513,5.75
73.05557229954405,3.8
72.73978587652962,6.3
74.21450826446727,5.55
73.29780839719413,7.0
73.94451775244787,6.05
75.76082246463605,7.05
75.10322022147265,4.4
74.95392856702566,5.5
73.06463855485043,4.35
75.8155258739749,7.3
76.10285699687196,4.0
73.7326597419207,3.6
73.11535035237324,3.55
72.66292825309193,4.45
73.03666749748703,6.7
76.19150259578157,8.5
75.07594714528983,6.3
76.0696260054086,7.45
73.931110797047,4.9
72.53253820268894,5.4
73.77654582828835,5.5
72.53302908498226,6.35
73.33403782099658,6.3
75.65356955141253,7.3
73.53387628226129,6.35
73.2015159065779,5.5
73.84565259714851,4.7
73.50595405196252,6.3
73.63363343377695,5.7
75.44757175409654,6.4
75.44879256485997,6.95
74.9540544092347,6.65
75.60499108436737,6.7
73.30252544976159,5.3
73.22537867051639,6.85
73.50778330679394,8.05
73.15218987312062,7.75
72.97716823483383,5.35
73.11693294287106,5.3
74.02769343712272,28.75
73.94582486383969,15.75
73.21147076422176,16.35
75.25394882881784,17.1
73.3704393731158,24.1
73.71292700710633,12.4
74.55867247145167,11.6
75.94492909753247,7.3
74.30056122153083,14.8
75.90389361736558,12.7
74.1106196248426,15.5
73.55198857367968,12.7
73.95175276892301,11.65
73.23865323415548,5.55
75.96934019551689,13.5
74.2527343462669,11.4
74.09141957321755,9.75
76.71638980240621,11.6
73.35031802832276,9.85
76.3180560039267,8.7
74.52081593803409,13.25
74.73660538333979,6.25
75.51580626148582,9.15
76.40090984636781,8.35
73.71209277207555,7.1
75.1339306115493,7.25
74.9706755810261,7.3
74.28164782161787,4.45
73.08296679185688,5.25
74.06333712974472,6.15
74.60468863048881,4.6
74.36796791265155,6.2
73.12830930657438,6.4
73.53206544532804,5.6
73.13964242633953,6.8
73.06942845590274,6.45
74.52724301493345,5.2
75.32614157411658,8.3
75.42831565456767,6.1
74.76129299407317,4.65
73.54853799440376,7.0
73.43768827358898,65.15
73.30200855147099,24.25
72.61256854772587,10.6
72.97451592645152,13.0
76.21180793115118,60.35
74.62912951248862,77.15
72.78661259062157,49.1
73.66906509065359,64.9
74.30799821629462,80.3
73.61152880704812,85.45
72.97893824692169,13.7
72.81052761708088,80.25
74.98503495651089,66.8
74.0963399556229,73.9
73.77774210978173,74.6
75.88864414542223,69.5
72.45352583397464,68.7
73.96525752117317,65.2
76.19461663954995,25.65
72.60721742578798,23.95
72.58980752894931,70.7
74.5550372751821,26.55
74.7930605884608,41.2
74.80308815540802,9.95
75.20855881527373,19.5
75.8023995792893,38.0
73.03080752518959,56.2
72.74464358135955,93.7
76.26372079391301,95.3
72.41988324235237,42.2
74.96349468503006,17.9
74.15781926266601,15.45
73.08609038530199,14.25
72.5507990441757,15.1
72.94152066194364,36.95
73.51793980453283,19.95
73.01620840039892,38.2
72.5049669508234,56.0
72.73273641251681,46.75
74.35569756099231,46.85
72.96172332327656,17.95
76.61543434945675,8.4
73.81343483326019,11.85
73.79339945022666,9.95
74.02606701656933,15.3
76.27453587411931,9.9
75.03559658914033,11.0
72.85968500808829,11.3
73.53694342565089,10.8
72.9027642134177,12.85
73.7631094096352,12.8
75.43600024761716,10.9
72.61209619457117,10.6
74.93001678723002,8.9
73.22302088556154,14.2
73.54174480939005,7.8
75.88524972751361,8.95
72.38827190073279,10.85
75.23053569285999,10.4
72.89083978622436,10.25
73.14322865070329,9.35
73.05699230882414,10.8
73.39677246525865,9.95
76.54472929124998,8.5
73.05958446368422,4.1
73.00690313213654,3.05
75.0716728762992,4.4
76.17547368967854,3.75
72.34239450165896,6.65
74.18766407814225,3.85
73.46273369105342,3.6
72.58068632280714,7.0
75.10911872650031,5.95
72.15504277382679,6.6
73.96153579650985,3.2
73.5525416893762,4.8
75.01438758269485,3.9
75.44013609806869,4.15
73.80229163300625,4.9
72.94577193835805,3.6
73.8035865483514,6.4
74.73192388758291,4.55
72.53854674412966,3.8
74.87557813535231,6.0
74.32124324110741,8.4
73.6955950992442,6.2
75.37564030223625,7.0
76.77947241644681,7.2
74.79235917426476,10.0
74.49593922271279,4.5
75.68444141781336,6.85
74.46490620821388,5.4
74.09633858483461,8.8
73.92267842153399,5.35
73.45158624892049,5.95
73.60519150815162,5.65
75.83214425325191,5.75
74.94195420218948,6.6
76.13895102552952,3.8
77.44288880828918,5.55
75.83706765490489,7.0
73.91602940379867,6.05
73.42301427346679,7.05
75.86678185724547,4.85
74.93582680654572,5.5
75.12265509491013,3.45
76.04299922125662,4.35
73.43817990916745,7.3
73.02201775038624,3.6
73.99668238257678,3.55
73.61174437935523,4.45
74.80375704461213,6.7
73.00450593031627,8.5
73.69323772281842,7.45
75.90008952857295,7.85
74.00064001576003,4.9
73.92386278161919,5.4
74.11098459282786,5.5
74.42689290831417,6.3
75.28460323386919,7.85
75.65356955141253,7.3
74.1233573584732,5.5
73.84565259714851,4.7
73.93445743020195,6.0
73.63363343377695,5.7
75.32666518505827,8.4
73.78876754948459,6.4
75.44879256485997,6.95
75.83717899310265,6.1
73.26978300681954,6.65
75.60499108436737,6.7
72.54091831017985,7.75
74.95607508420888,5.35
73.89321576551166,28.75
73.94582486383969,15.75
74.51439404230906,16.35
75.25394882881784,17.1
72.61367318743687,24.1
73.71292700710633,12.4
72.81183569737723,18.55
74.55867247145167,11.6
73.16556092459108,7.3
73.32205170269326,14.8
75.72289496479422,14.35
75.90389361736558,12.7
72.9496274575807,15.5
